zone	q	logR	logRho	logT	logP	logPgas	luminosity	x_mass_fraction_H	y_mass_fraction_He	z_mass_fraction_metals	gamma1	opacity	pp	cno	gradr	gradT	grada	actual_gradT
861	1.53E-02	-7.57E-01	1.29E+00	7.42E+00	1.68E+01	1.68E+01	1.83E+02	6.99E-01	2.80E-01	2.06E-02	1.64E+00	4.31E-01	8.98E+01	3.32E+03	1.17E+00	3.80E-01	3.80E-01	3.80E-01
862	1.44E-02	-7.67E-01	1.30E+00	7.42E+00	1.68E+01	1.68E+01	1.75E+02	6.99E-01	2.80E-01	2.06E-02	1.64E+00	4.30E-01	9.31E+01	3.49E+03	1.19E+00	3.80E-01	3.80E-01	3.80E-01
863	1.25E-02	-7.87E-01	1.30E+00	7.42E+00	1.69E+01	1.68E+01	1.57E+02	6.99E-01	2.80E-01	2.06E-02	1.64E+00	4.29E-01	9.76E+01	3.73E+03	1.23E+00	3.80E-01	3.80E-01	3.80E-01
864	1.09E-02	-8.08E-01	1.30E+00	7.42E+00	1.69E+01	1.68E+01	1.42E+02	6.99E-01	2.80E-01	2.06E-02	1.64E+00	4.28E-01	1.02E+02	3.97E+03	1.26E+00	3.80E-01	3.80E-01	3.80E-01
865	9.25E-03	-8.32E-01	1.30E+00	7.42E+00	1.69E+01	1.69E+01	1.25E+02	6.99E-01	2.80E-01	2.06E-02	1.64E+00	4.27E-01	1.07E+02	4.24E+03	1.29E+00	3.80E-01	3.80E-01	3.80E-01
866	7.62E-03	-8.61E-01	1.31E+00	7.42E+00	1.69E+01	1.69E+01	1.07E+02	6.99E-01	2.80E-01	2.06E-02	1.64E+00	4.26E-01	1.13E+02	4.54E+03	1.33E+00	3.80E-01	3.80E-01	3.80E-01
867	5.99E-03	-8.96E-01	1.31E+00	7.43E+00	1.69E+01	1.69E+01	8.73E+01	6.99E-01	2.80E-01	2.06E-02	1.64E+00	4.25E-01	1.17E+02	4.79E+03	1.38E+00	3.80E-01	3.80E-01	3.80E-01
868	5.32E-03	-9.14E-01	1.31E+00	7.43E+00	1.69E+01	1.69E+01	7.90E+01	6.99E-01	2.80E-01	2.06E-02	1.64E+00	4.24E-01	1.20E+02	4.94E+03	1.40E+00	3.80E-01	3.80E-01	3.80E-01
869	4.66E-03	-9.33E-01	1.31E+00	7.43E+00	1.69E+01	1.69E+01	7.05E+01	6.99E-01	2.80E-01	2.06E-02	1.64E+00	4.24E-01	1.25E+02	5.19E+03	1.42E+00	3.80E-01	3.80E-01	3.80E-01
870	3.34E-03	-9.82E-01	1.31E+00	7.43E+00	1.69E+01	1.69E+01	5.25E+01	6.99E-01	2.80E-01	2.06E-02	1.64E+00	4.23E-01	1.30E+02	5.50E+03	1.46E+00	3.80E-01	3.80E-01	3.80E-01
871	2.53E-03	-1.02E+00	1.32E+00	7.43E+00	1.69E+01	1.69E+01	4.09E+01	6.99E-01	2.80E-01	2.06E-02	1.64E+00	4.22E-01	1.35E+02	5.77E+03	1.50E+00	3.80E-01	3.79E-01	3.80E-01
872	1.73E-03	-1.08E+00	1.32E+00	7.43E+00	1.69E+01	1.69E+01	2.88E+01	6.99E-01	2.80E-01	2.06E-02	1.64E+00	4.21E-01	1.41E+02	6.11E+03	1.53E+00	3.79E-01	3.79E-01	3.79E-01
873	8.58E-04	-1.18E+00	1.32E+00	7.43E+00	1.69E+01	1.69E+01	1.49E+01	6.99E-01	2.80E-01	2.06E-02	1.64E+00	4.20E-01	1.47E+02	6.44E+03	1.58E+00	3.79E-01	3.79E-01	3.79E-01
874	4.74E-04	-1.27E+00	1.32E+00	7.43E+00	1.69E+01	1.69E+01	8.39E+00	6.99E-01	2.80E-01	2.06E-02	1.64E+00	4.20E-01	1.50E+02	6.65E+03	1.61E+00	3.79E-01	3.79E-01	3.79E-01
875	2.42E-04	-1.36E+00	1.32E+00	7.44E+00	1.69E+01	1.69E+01	4.35E+00	6.99E-01	2.80E-01	2.06E-02	1.64E+00	4.19E-01	1.53E+02	6.80E+03	1.63E+00	3.79E-01	3.79E-01	3.79E-01
876	1.26E-04	-1.46E+00	1.32E+00	7.44E+00	1.69E+01	1.69E+01	2.29E+00	6.99E-01	2.80E-01	2.06E-02	1.64E+00	4.19E-01	1.54E+02	6.90E+03	1.64E+00	3.79E-01	3.79E-01	3.79E-01
877	6.79E-05	-1.55E+00	1.32E+00	7.44E+00	1.69E+01	1.69E+01	1.24E+00	6.99E-01	2.80E-01	2.06E-02	1.64E+00	4.19E-01	1.55E+02	6.96E+03	1.65E+00	3.79E-01	3.79E-01	3.79E-01
878	3.90E-05	-1.63E+00	1.32E+00	7.44E+00	1.69E+01	1.69E+01	7.16E-01	6.99E-01	2.80E-01	2.06E-02	1.64E+00	4.19E-01	1.56E+02	6.99E+03	1.66E+00	3.79E-01	3.79E-01	3.79E-01
879	2.45E-05	-1.70E+00	1.32E+00	7.44E+00	1.69E+01	1.69E+01	4.51E-01	6.99E-01	2.80E-01	2.06E-02	1.64E+00	4.19E-01	1.56E+02	7.01E+03	1.66E+00	3.79E-01	3.79E-01	3.79E-01
880	1.72E-05	-1.75E+00	1.32E+00	7.44E+00	1.69E+01	1.69E+01	3.18E-01	6.99E-01	2.80E-01	2.06E-02	1.64E+00	4.19E-01	1.57E+02	7.03E+03	1.66E+00	3.79E-01	3.79E-01	3.79E-01
881	1.00E-05	-1.83E+00	1.32E+00	7.44E+00	1.69E+01	1.69E+01	1.85E-01	6.99E-01	2.80E-01	2.06E-02	1.64E+00	4.19E-01	1.57E+02	7.04E+03	1.66E+00	3.79E-01	3.79E-01	3.79E-01
882	5.00E-06	-1.93E+00	1.32E+00	7.44E+00	1.69E+01	1.69E+01	9.26E-02	6.99E-01	2.80E-01	2.06E-02	1.64E+00	4.19E-01	1.57E+02	7.06E+03	1.67E+00	3.79E-01	3.79E-01	3.79E-01
883	2.50E-06	-2.03E+00	1.32E+00	7.44E+00	1.69E+01	1.69E+01	4.63E-02	6.99E-01	2.80E-01	2.06E-02	1.64E+00	4.19E-01	1.57E+02	7.06E+03	1.67E+00	3.79E-01	3.79E-01	3.79E-01
884	1.25E-06	-2.13E+00	1.32E+00	7.44E+00	1.69E+01	1.69E+01	2.32E-02	6.99E-01	2.80E-01	2.06E-02	1.64E+00	4.19E-01	1.57E+02	7.07E+03	1.67E+00	3.79E-01	3.79E-01	3.79E-01
885	6.25E-07	-2.23E+00	1.32E+00	7.44E+00	1.69E+01	1.69E+01	1.16E-02	6.99E-01	2.80E-01	2.06E-02	1.64E+00	4.19E-01	1.57E+02	7.07E+03	1.67E+00	3.79E-01	3.79E-01	3.79E-01
886	3.13E-07	-2.33E+00	1.32E+00	7.44E+00	1.69E+01	1.69E+01	5.80E-03	6.99E-01	2.80E-01	2.06E-02	1.64E+00	4.19E-01	1.57E+02	7.07E+03	1.67E+00	3.79E-01	3.79E-01	3.79E-01
887	1.56E-07	-2.43E+00	1.32E+00	7.44E+00	1.69E+01	1.69E+01	2.90E-03	6.99E-01	2.80E-01	2.06E-02	1.64E+00	4.19E-01	1.57E+02	7.08E+03	1.67E+00	3.79E-01	3.79E-01	3.79E-01
888	7.82E-08	-2.53E+00	1.32E+00	7.44E+00	1.69E+01	1.69E+01	1.45E-03	6.99E-01	2.80E-01	2.06E-02	1.64E+00	4.19E-01	1.57E+02	7.08E+03	1.67E+00	3.79E-01	3.79E-01	3.79E-01
